TestDataID,Rating
20167,3.932602
20168,2.747694
20169,4.221352
20170,3.885402
20171,4.115767
20172,3.392075
20173,4.013681
20174,4.374849
20175,3.803877
20176,4.635216
20177,3.738703
20178,3.210604
20179,4.134231
20180,3.381612
20181,2.950417
20182,3.608449
20183,4.019128
20184,3.519653
20185,4.896173
20186,4.831352
20187,3.059259
20188,2.815277
20189,4.143121
20190,3.849443
20191,2.957215
20192,3.612401
20193,3.150239
20194,3.308058
20195,3.327652
20196,2.343011
20197,4.086396
20198,4.153456
20199,3.457798
20200,3.819385
20201,3.801443
20202,3.368687
20203,3.955109
20204,3.405443
20205,3.566821
20206,3.572568
20207,4.618473
20208,4.232192
20209,3.803474
20210,4.016637
20211,3.532663
20212,3.943318
20213,3.577818
20214,4.359886
20215,3.972673
20216,4.251975
20217,4.585763
20218,4.822028
20219,3.906435
20220,4.889150
20221,4.441229
20222,4.842743
20223,4.388624
20224,3.424850
20225,4.112593
20226,4.277629
20227,3.845351
20228,3.367172
20229,3.323833
20230,3.619215
20231,4.023749
20232,3.260464
20233,3.780895
20234,3.255798
20235,3.904398
20236,3.692276
20237,4.351514
20238,3.714102
20239,4.287684
20240,3.960248
20241,3.883833
20242,3.744089
20243,3.650124
20244,3.661716
20245,3.614072
20246,4.629573
20247,3.347836
20248,3.780489
20249,3.146964
20250,3.818911
20251,4.145747
20252,3.755531
20253,3.614325
20254,3.690694
20255,3.845088
20256,3.858054
20257,4.033132
20258,3.642759
20259,3.771435
20260,4.137239
20261,3.641669
20262,3.663342
20263,3.449446
20264,3.395242
20265,3.879667
20266,3.490888
20267,4.415588
20268,4.194849
20269,4.317078
20270,4.243703
20271,3.670877
20272,4.183355
20273,4.333242
20274,4.468918
20275,3.739717
20276,4.769690
20277,3.080490
20278,4.702394
20279,4.479933
20280,4.486414
20281,4.783591
20282,4.728513
20283,4.566141
20284,3.109034
20285,4.519350
20286,4.854544
20287,4.461822
20288,3.362830
20289,3.850203
20290,3.825904
20291,3.741431
20292,3.412304
20293,3.764023
20294,4.078891
20295,3.088699
20296,3.793118
20297,4.182057
20298,3.699834
20299,3.289737
20300,3.503699
20301,3.780094
20302,4.060297
20303,3.492779
20304,3.431332
20305,3.696198
20306,3.944042
20307,3.547375
20308,3.153429
20309,3.875132
20310,3.675860
20311,3.739958
20312,3.740383
20313,3.835248
20314,3.848727
20315,3.728150
20316,3.523557
20317,3.257336
20318,3.696565
20319,3.480611
20320,3.398574
20321,3.635091
20322,3.643818
20323,2.988275
20324,2.985421
20325,3.692369
20326,4.036008
20327,3.809218
20328,3.564361
20329,2.883112
20330,4.035447
20331,3.826539
20332,4.154596
20333,3.620157
20334,3.614291
20335,3.645116
20336,3.644495
20337,4.223307
20338,3.694006
20339,3.461927
20340,3.839965
20341,3.681222
20342,2.842862
20343,4.343770
20344,3.469802
20345,3.840011
20346,4.168166
20347,3.597409
20348,2.910001
20349,3.361983
20350,4.072806
20351,4.402812
20352,3.465552
20353,4.261499
20354,3.559529
20355,4.183569
20356,3.085901
20357,3.202435
20358,3.012010
20359,2.862321
20360,2.853935
20361,2.697965
20362,3.949448
20363,3.208753
20364,3.143579
20365,3.875141
20366,3.001763
20367,3.386802
20368,3.581501
20369,3.853400
20370,4.095981
20371,4.085994
20372,3.808356
20373,2.779408
20374,4.472146
20375,4.210772
20376,3.565848
20377,3.020849
20378,4.320772
20379,1.715065
20380,3.549954
20381,3.936625
20382,3.262129
20383,3.453823
20384,2.648168
20385,4.296795
20386,3.981418
20387,2.806567
20388,2.931278
20389,4.519307
20390,2.687563
20391,4.310410
20392,2.794171
20393,2.656815
20394,3.442045
20395,4.064411
20396,4.125141
20397,3.922179
20398,3.208841
20399,3.169400
20400,3.763632
20401,3.299235
20402,3.855179
20403,4.585551
20404,2.855473
20405,4.305723
20406,3.976067
20407,4.474494
20408,3.353813
20409,4.233566
20410,3.275185
20411,4.087905
20412,4.233663
20413,4.177279
20414,3.640705
20415,1.957202
20416,4.240710
20417,2.441201
20418,4.179809
20419,4.403124
20420,3.242306
20421,4.162869
20422,4.715772
20423,3.335346
20424,2.038843
20425,3.247416
20426,3.286415
20427,4.219346
20428,4.443817
20429,3.528393
20430,4.182123
20431,3.818425
20432,4.299273
20433,3.811004
20434,4.552004
20435,3.507364
20436,3.680398
20437,3.589676
20438,4.264610
20439,3.946576
20440,3.884447
20441,3.616630
20442,3.490089
20443,3.511730
20444,3.991769
20445,3.652553
20446,3.087391
20447,3.608358
20448,3.846580
20449,3.746161
20450,2.277380
20451,3.849760
20452,3.330576
20453,3.736007
20454,3.131051
20455,2.724791
20456,2.820546
20457,3.589707
20458,3.094303
20459,4.947303
20460,3.582771
20461,3.850119
20462,3.156437
20463,3.809422
20464,3.862022
20465,3.928434
20466,3.725624
20467,3.312082
20468,3.957054
20469,3.327160
20470,3.517986
20471,3.879865
20472,3.877922
20473,3.814718
20474,3.615031
20475,3.548088
20476,3.968376
20477,3.559861
20478,3.539632
20479,3.731852
20480,3.399372
20481,2.518997
20482,3.456701
20483,3.750684
20484,3.484586
20485,3.398273
20486,3.396755
20487,3.569903
20488,3.901509
20489,4.708950
20490,3.577019
20491,3.496693
20492,3.358642
20493,4.065558
20494,3.878531
20495,4.001733
20496,3.380564
20497,4.354734
20498,3.628254
20499,3.594266
20500,4.078382
20501,3.945880
20502,3.603695
20503,3.307139
20504,2.340038
20505,3.505572
20506,3.947808
20507,3.933171
20508,3.243517
20509,3.239824
20510,3.917202
20511,3.752669
20512,2.722176
20513,3.383777
20514,3.354863
20515,3.718967
20516,3.890058
20517,3.642661
20518,3.237285
20519,3.927393
20520,4.493188
20521,3.413065
20522,3.797189
20523,3.503823
20524,3.794894
20525,3.711730
20526,3.848241
20527,3.343191
20528,3.683567
20529,4.377122
20530,4.065371
20531,4.308426
20532,3.995427
20533,3.914629
20534,4.732069
20535,4.120578
20536,3.608748
20537,3.468721
20538,3.528418
20539,3.175887
20540,3.695074
20541,3.575097
20542,2.929214
20543,3.669574
20544,4.219399
20545,3.178557
20546,4.544217
20547,3.782546
20548,4.112095
20549,3.876736
20550,3.407526
20551,3.722762
20552,4.540239
20553,4.143001
20554,4.143652
20555,4.169767
20556,3.278312
20557,4.158916
20558,4.768084
20559,3.141459
20560,3.151780
20561,3.718660
20562,3.511925
20563,3.250202
20564,2.975092
20565,4.259377
20566,4.623385
20567,3.637816
20568,4.284305
20569,4.210518
20570,3.496421
20571,4.777349
20572,4.048624
20573,3.092268
20574,3.507423
20575,3.455631
20576,3.693590
20577,3.846311
20578,4.143491
20579,3.739599
20580,3.929898
20581,3.598244
20582,3.808678
20583,3.961605
20584,3.524244
20585,3.391582
20586,2.563565
20587,4.381462
20588,3.873197
20589,3.709373
20590,3.410956
20591,3.718023
20592,3.735312
20593,4.623259
20594,3.927510
20595,3.977855
20596,3.659214
20597,4.018187
20598,3.606494
20599,3.490712
20600,4.641337
20601,3.465949
20602,3.082035
20603,3.576389
20604,3.942143
20605,3.549527
20606,4.128891
20607,3.275753
20608,3.871794
20609,4.513953
20610,3.725516
20611,4.476342
20612,4.173593
20613,3.993282
20614,4.586308
20615,4.107514
20616,4.217814
20617,3.269241
20618,3.466598
20619,4.205488
20620,3.100926
20621,4.526486
20622,4.369308
20623,4.204286
20624,3.746436
20625,3.301725
20626,3.632021
20627,3.874243
20628,3.553155
20629,4.005215
20630,3.218584
20631,4.217465
20632,3.597934
20633,3.549826
20634,3.546758
20635,3.936182
20636,3.630455
20637,3.183383
20638,2.677220
20639,4.392383
20640,2.951832
20641,3.229044
20642,2.925980
20643,3.473001
20644,3.760850
20645,3.006750
20646,4.010584
20647,3.447739
20648,2.212006
20649,2.835850
20650,2.819171
20651,2.873462
20652,3.038332
20653,3.881915
20654,3.550270
20655,2.055176
20656,2.677325
20657,3.442099
20658,4.037573
20659,2.442228
20660,2.792955
20661,2.580831
20662,4.175614
20663,2.877243
20664,2.461387
20665,2.816933
20666,4.117955
20667,3.341915
20668,2.623857
20669,2.987251
20670,4.018776
20671,3.699852
20672,4.183591
20673,4.340617
20674,3.861547
20675,3.752936
20676,4.139513
20677,2.962283
20678,3.296248
20679,2.761080
20680,3.089670
20681,3.399809
20682,4.021218
20683,2.229698
20684,2.909979
20685,3.363605
20686,2.429496
20687,3.198605
20688,4.122439
20689,3.829326
20690,3.207291
20691,2.918905
20692,3.303370
20693,3.525337
20694,3.545597
20695,3.482387
20696,3.874644
20697,3.818479
20698,4.106520
20699,4.006900
20700,4.536931
20701,3.547293
20702,3.152850
20703,3.676001
20704,3.658276
20705,3.116947
20706,3.527738
20707,4.250266
20708,3.872883
20709,3.814270
20710,3.061687
20711,3.890698
20712,3.564431
20713,4.259907
20714,2.950644
20715,4.310959
20716,3.299810
20717,4.431380
20718,3.875386
20719,3.916904
20720,4.101533
20721,3.276079
20722,3.935373
20723,3.602574
20724,4.404577
20725,3.658291
20726,2.967701
20727,2.719809
20728,1.993738
20729,3.333476
20730,3.337719
20731,4.393957
20732,2.910628
20733,3.181205
20734,3.656137
20735,3.322185
20736,3.997483
20737,1.279649
20738,4.331358
20739,4.048353
20740,3.665058
20741,3.887595
20742,3.125863
20743,4.756876
20744,3.120255
20745,4.260556
20746,2.345996
20747,3.919081
20748,2.293417
20749,2.364582
20750,1.896864
20751,2.530019
20752,4.495951
20753,3.365828
20754,2.048396
20755,3.898135
20756,3.017781
20757,3.689760
20758,3.717794
20759,4.489421
20760,2.822854
20761,3.764585
20762,3.123980
20763,2.919601
20764,1.687818
20765,3.587564
20766,2.140567
20767,3.335129
20768,2.667184
20769,3.375895
20770,0.875816
20771,2.295679
20772,3.138531
20773,1.444751
20774,3.288661
20775,4.144483
20776,3.441726
20777,2.641190
20778,4.185756
20779,3.802313
20780,3.206310
20781,3.303410
20782,3.606147
20783,3.940739
20784,4.620285
20785,3.657677
20786,4.162861
20787,3.823982
20788,3.503865
20789,4.878358
20790,4.155724
20791,4.303889
20792,3.446068
20793,4.900566
20794,4.477659
20795,4.299488
20796,2.143693
20797,3.516203
20798,2.844870
20799,3.843594
20800,3.053753
20801,3.775346
20802,3.520362
20803,3.919864
20804,3.492651
20805,3.671514
20806,2.990915
20807,3.071832
20808,2.021022
20809,2.993994
20810,3.327349
20811,4.969163
20812,3.615228
20813,2.397800
20814,2.676620
20815,3.558088
20816,3.702764
20817,3.668292
20818,2.034923
20819,3.787210
20820,3.622062
20821,3.837157
20822,2.202167
20823,3.183820
20824,3.596437
20825,3.053860
20826,3.157827
20827,2.897915
20828,3.841426
20829,3.828029
20830,4.734341
20831,3.395725
20832,3.390845
20833,3.016472
20834,3.813734
20835,3.341047
20836,3.014623
20837,1.989003
20838,3.411960
20839,4.039127
20840,2.860851
20841,5.063348
20842,3.255492
20843,1.238189
20844,2.372806
20845,3.877084
20846,3.794052
20847,2.974387
20848,4.481843
20849,3.152765
20850,1.251435
20851,2.130012
20852,2.952705
20853,4.255144
20854,3.753850
20855,4.239710
20856,2.953216
20857,4.346399
20858,3.274878
20859,2.587430
20860,4.241150
20861,2.155252
20862,2.924402
20863,3.551602
20864,3.579257
20865,3.801973
20866,4.471306
20867,4.140428
20868,3.251659
20869,3.971976
20870,3.705594
20871,3.970082
20872,3.543758
20873,2.813408
20874,3.553341
20875,3.031870
20876,3.662686
20877,3.289071
20878,2.682553
20879,4.763158
20880,4.621898
20881,3.971081
20882,2.739618
20883,4.400648
20884,4.645613
20885,4.735641
20886,3.923192
20887,5.181684
20888,4.437290
20889,4.175685
20890,4.529813
20891,4.702461
20892,4.868596
20893,3.507789
20894,4.226268
20895,4.592763
20896,3.871857
20897,4.284275
20898,3.114774
20899,4.560687
20900,3.699735
20901,3.690277
20902,5.211776
20903,4.719093
20904,3.217413
20905,3.526243
20906,3.943312
20907,3.929934
20908,4.365093
20909,1.931592
20910,3.752543
20911,4.629551
20912,4.358320
20913,4.582551
20914,4.628500
20915,4.569209
20916,4.653605
20917,4.065462
20918,3.572093
20919,4.772453
20920,4.716413
20921,4.328026
20922,4.569348
20923,4.864965
20924,3.521306
20925,4.753204
20926,2.843019
20927,4.884717
20928,4.404130
20929,3.421999
20930,3.450678
20931,4.080762
20932,3.604270
20933,3.274077
20934,3.980073
20935,2.337481
20936,3.738384
20937,2.917591
20938,4.579978
20939,2.392895
20940,3.816606
20941,2.130299
20942,4.009216
20943,3.169990
20944,2.749712
20945,4.230951
20946,4.260380
20947,4.033006
20948,3.700955
20949,3.336313
20950,4.783749
20951,4.031403
20952,4.064765
20953,4.348393
20954,4.298834
20955,4.912041
20956,3.879966
20957,3.917757
20958,3.541371
20959,3.714611
20960,3.648574
20961,3.474609
20962,3.664225
20963,3.446136
20964,4.077976
20965,4.323555
20966,3.604716
20967,4.110759
20968,4.393586
20969,4.200572
20970,3.927812
20971,4.087927
20972,3.679857
20973,3.453495
20974,3.830017
20975,4.265139
20976,4.220690
20977,3.489160
20978,4.057122
20979,2.973843
20980,4.584450
20981,4.760998
20982,3.350920
20983,4.030886
20984,4.031217
20985,3.599425
20986,4.311859
20987,3.624968
20988,3.968033
20989,3.928177
20990,3.569244
20991,3.982704
20992,3.828794
20993,3.938080
20994,3.436481
20995,4.183473
20996,4.001192
20997,3.659509
20998,3.635477
20999,3.965424
21000,3.446618
21001,3.696934
21002,3.702105
21003,3.978470
21004,3.868558
21005,3.400276
21006,3.854506
21007,4.117929
21008,3.255818
21009,3.188453
21010,3.991224
21011,3.876357
21012,3.788697
21013,3.890465
21014,3.592671
21015,4.347500
21016,3.374517
21017,3.643336
21018,3.160864
21019,3.773921
21020,4.164011
21021,3.700481
21022,3.842173
21023,3.854732
21024,3.764946
21025,3.868741
21026,3.229992
21027,4.043168
21028,3.294099
21029,3.887996
21030,3.594584
21031,4.352293
21032,3.252530
21033,3.939251
21034,3.915308
21035,3.765695
21036,4.385674
21037,4.217303
21038,4.276957
21039,3.902275
21040,3.661513
21041,4.147863
21042,3.784084
21043,4.165873
21044,3.690123
21045,4.170133
21046,3.987612
21047,3.706564
21048,3.808625
21049,3.368909
21050,3.860935
21051,3.730210
21052,4.745976
21053,4.298527
21054,4.260370
21055,4.442824
21056,3.586021
21057,2.899162
21058,3.463460
21059,2.960614
21060,2.554646
21061,2.857175
21062,3.635399
21063,2.584115
21064,3.033895
21065,3.731080
21066,3.308069
21067,2.364844
21068,3.659105
21069,3.490291
21070,2.470235
21071,3.440059
21072,2.958451
21073,2.985125
21074,2.388143
21075,3.349853
21076,3.885433
21077,3.260210
21078,3.121507
21079,2.244452
21080,2.975898
21081,3.412068
21082,2.855068
21083,3.321667
21084,2.787229
21085,3.458197
21086,2.675798
21087,5.022426
21088,3.858680
21089,3.881521
21090,4.021502
21091,3.104059
21092,3.313229
21093,3.473074
21094,3.953592
21095,3.805618
21096,2.831457
21097,2.978034
21098,3.950408
21099,3.757185
21100,2.953382
21101,3.171578
21102,3.767922
21103,3.818111
21104,4.181147
21105,3.546129
21106,3.789190
21107,3.795468
21108,3.682541
21109,3.655985
21110,3.467363
21111,3.328930
21112,4.098098
21113,3.732076
21114,3.529275
21115,3.134501
21116,3.908518
21117,3.431779
21118,3.209224
21119,4.208682
21120,3.782408
21121,4.060136
21122,3.735915
21123,4.266890
21124,2.977687
21125,3.436669
21126,3.355172
21127,2.922167
21128,2.350803
21129,4.060789
21130,3.748673
21131,1.844440
21132,3.342006
21133,2.534889
21134,3.383092
21135,3.487667
21136,2.803758
21137,3.958468
21138,3.300724
21139,4.094355
21140,4.130407
21141,3.810218
21142,3.723997
21143,3.432163
21144,1.816537
21145,3.920888
21146,2.382762
21147,3.912308
21148,3.195516
21149,3.439602
21150,2.663907
21151,1.658096
21152,4.573514
21153,1.930134
21154,4.768779
21155,3.860311
21156,3.878013
21157,3.184869
21158,3.754778
21159,3.458335
21160,3.267497
21161,3.486561
21162,2.552776
21163,4.169553
21164,3.977184
21165,4.898682
21166,4.083824
21167,4.689023
21168,3.896544
21169,4.623145
21170,3.995905
21171,4.869064
21172,4.209293
21173,4.683682
21174,4.072068
21175,4.512823
21176,4.490711
21177,4.164948
21178,3.758663
21179,4.134522
21180,3.098786
21181,4.168234
21182,3.184165
21183,3.226207
21184,3.503936
21185,3.238470
21186,4.299163
21187,3.841982
21188,3.981375
21189,4.414296
21190,3.968139
21191,4.432790
21192,4.803815
21193,3.924356
21194,4.427666
21195,3.277601
21196,3.997605
21197,4.263690
21198,4.036256
21199,2.724415
21200,4.148635
21201,2.952055
21202,2.316573
21203,3.308062
21204,3.630604
21205,4.032078
21206,4.068311
21207,3.208816
21208,3.327168
21209,3.543098
21210,3.386985
21211,3.700595
21212,3.173377
21213,3.795882
21214,4.003029
21215,4.156453
21216,4.109682
21217,4.044182
21218,4.544084
21219,4.459159
21220,1.837363
21221,3.584047
21222,4.120215
21223,3.852318
21224,4.086939
21225,3.869797
21226,3.410111
21227,4.236623
21228,4.622890
21229,3.961217
21230,3.688127
21231,3.633694
21232,4.685326
21233,4.120634
21234,4.762021
21235,4.699061
21236,2.257048
21237,3.529149
21238,4.690254
21239,3.243871
21240,3.569696
21241,2.758064
21242,4.364288
21243,3.644130
21244,3.874648
21245,4.315092
21246,3.682350
21247,4.799298
21248,4.173913
21249,3.850318
21250,4.715110
21251,3.496178
21252,4.172918
21253,4.023173
21254,3.315030
21255,3.288617
21256,4.356028
21257,3.972535
21258,2.778408
21259,4.412054
21260,4.487908
21261,3.601768
21262,4.074900
21263,4.331716
21264,4.549587
21265,4.634313
21266,4.542662
21267,3.460361
21268,4.146958
21269,3.718776
21270,3.222990
21271,2.986805
21272,3.751221
21273,2.671789
21274,3.685215
21275,4.234861
21276,4.082147
21277,4.078266
21278,4.302426
21279,3.812225
21280,4.672626
21281,3.170608
21282,4.448818
21283,4.188750
21284,4.266581
21285,3.002693
21286,3.639781
21287,3.249260
21288,3.308033
21289,3.423398
21290,3.723691
21291,3.123070
21292,4.023517
21293,3.263164
21294,3.475217
21295,4.038340
21296,3.755635
21297,4.753615
21298,3.308645
21299,4.245505
21300,3.805102
21301,4.747769
21302,4.728208
21303,4.309236
21304,3.628577
21305,3.439554
21306,4.031120
21307,3.400936
21308,3.735081
21309,4.028847
21310,3.845056
21311,3.742550
21312,4.084233
21313,3.773529
21314,3.279605
21315,3.569621
21316,3.907761
21317,4.477447
21318,4.071681
21319,5.175687
21320,3.879154
21321,4.832989
21322,4.124847
21323,4.168807
21324,4.094383
21325,4.298268
21326,4.025080
21327,4.020327
21328,4.162783
21329,3.871068
21330,3.974904
21331,3.687775
21332,3.228451
21333,4.406958
21334,4.446301
21335,4.257336
21336,3.832563
21337,3.892004
21338,4.094968
21339,4.297276
21340,3.864740
21341,3.498333
21342,3.532269
21343,4.243572
21344,3.436136
21345,3.981164
21346,4.006779
21347,4.195985
21348,4.454357
21349,3.009020
21350,3.551194
21351,4.549804
21352,3.813342
21353,3.437380
21354,4.075945
21355,3.446194
21356,3.967196
21357,3.500123
21358,3.591154
21359,3.133463
21360,3.478678
21361,3.771434
21362,3.704115
21363,3.716363
21364,4.138470
21365,4.042989
21366,4.368998
21367,4.178519
21368,4.012559
21369,4.293277
21370,3.690409
21371,4.028760
21372,3.864450
21373,3.822171
21374,4.166350
21375,3.823399
21376,4.218014
21377,3.883105
21378,3.689479
21379,4.051968
21380,3.685665
21381,4.284707
21382,3.748744
21383,3.997542
21384,3.840146
21385,3.615257
21386,4.259770
21387,3.621337
21388,4.304923
21389,4.138739
21390,3.973618
21391,3.648499
21392,3.584928
21393,3.973521
21394,3.782813
21395,4.003181
21396,4.220372
21397,3.706521
21398,4.063365
21399,4.736911
21400,2.531975
21401,3.417380
21402,3.666844
21403,3.674923
21404,2.664655
21405,3.841814
21406,3.158803
21407,3.264937
21408,3.471757
21409,1.545104
21410,4.072461
21411,3.656498
21412,3.199049
21413,2.933342
21414,3.970536
21415,4.602842
21416,1.209032
21417,3.197013
21418,2.472264
21419,2.727140
21420,1.695002
21421,2.533850
21422,3.210119
21423,2.073591
21424,3.023753
21425,2.251275
21426,4.065302
21427,4.319942
21428,1.777329
21429,3.392778
21430,3.478054
21431,3.830934
21432,4.567094
21433,3.990238
21434,3.014118
21435,3.268695
21436,4.585694
21437,4.255054
21438,3.414117
21439,3.445318
21440,1.313798
21441,4.100979
21442,3.968190
21443,3.318143
21444,4.309842
21445,3.605406
21446,3.440485
21447,3.489022
21448,2.248657
21449,3.796927
21450,2.825303
21451,3.894519
21452,4.697320
21453,4.009292
21454,4.265032
21455,4.140848
21456,3.988339
21457,4.459201
21458,3.308230
21459,3.609131
21460,3.903898
21461,3.699040
21462,4.133481
21463,4.260021
21464,3.739368
21465,3.715566
21466,3.485558
21467,3.678395
21468,3.848699
21469,3.584737
21470,4.050567
21471,2.954339
21472,4.146976
21473,4.073498
21474,3.915349
21475,4.196743
21476,3.851285
21477,3.074610
21478,4.015942
21479,3.931808
21480,4.006743
21481,3.515311
21482,3.669354
21483,4.289005
21484,3.220819
21485,3.574228
21486,4.333674
21487,3.659915
21488,4.126381
21489,3.531031
21490,4.667940
21491,3.167107
21492,3.570951
21493,4.439942
21494,4.471858
21495,4.009895
21496,3.943971
21497,3.962788
21498,3.631170
21499,4.120007
21500,3.729912
21501,3.722863
21502,4.220994
21503,3.940412
21504,3.975390
21505,4.180183
21506,4.127685
21507,3.707207
21508,3.815438
21509,3.756743
21510,3.538721
21511,4.111910
21512,3.976898
21513,4.134609
21514,3.654704
21515,3.290071
21516,4.345673
21517,3.848161
21518,3.804243
21519,4.454259
21520,4.746641
21521,4.807719
21522,3.326261
21523,4.785660
21524,4.136574
21525,3.841453
21526,3.051202
21527,3.932939
21528,3.387968
21529,3.602701
21530,3.662023
21531,3.207122
21532,3.217510
21533,3.573553
21534,3.541139
21535,4.150185
21536,3.526144
21537,2.532732
21538,4.593327
21539,4.152529
21540,2.524450
21541,2.566405
21542,2.165292
21543,3.456985
21544,3.506565
21545,3.738596
21546,3.877624
21547,3.961065
21548,3.848359
21549,4.082942
21550,4.324335
21551,3.284077
21552,3.842731
21553,3.654162
21554,3.789819
21555,3.193081
21556,2.799462
21557,2.364117
21558,3.182055
21559,3.641994
21560,3.556632
21561,3.983406
21562,3.762799
21563,3.588776
21564,3.589204
21565,4.292651
21566,3.580228
21567,4.045085
21568,3.888628
21569,3.581069
21570,4.018875
21571,3.787713
21572,3.875092
21573,3.654602
21574,3.984646
21575,4.059473
21576,4.635485
21577,3.086497
21578,4.695362
21579,4.070612
21580,4.477315
21581,3.908028
21582,3.966458
21583,4.321950
21584,4.030473
21585,3.685492
21586,4.094543
21587,4.099820
21588,3.875158
21589,3.269143
21590,4.430674
21591,4.501922
21592,4.102073
21593,2.450963
21594,3.945527
21595,3.518293
21596,3.151612
21597,2.919849
21598,3.348301
21599,2.953953
21600,2.997962
21601,3.415735
21602,2.929426
21603,2.606737
21604,2.510080
21605,3.762918
21606,2.835882
21607,3.358186
21608,2.800599
21609,2.101046
21610,2.164750
21611,3.387422
21612,2.556771
21613,4.810693
21614,1.716381
21615,2.084676
21616,3.050209
21617,3.002347
21618,3.299230
21619,3.408569
21620,3.594347
21621,3.460253
21622,3.444738
21623,3.286709
21624,2.961926
21625,3.171525
21626,4.658855
21627,1.739303
21628,4.753455
21629,2.453527
21630,1.970614
21631,3.872296
21632,2.998343
21633,3.369867
21634,2.849723
21635,3.819012
21636,2.193462
21637,3.201211
21638,2.737698
21639,3.831461
21640,4.083704
21641,2.538772
21642,3.732851
21643,3.313193
21644,3.157422
21645,1.984014
21646,3.080877
21647,3.143560
21648,3.017813
21649,4.149041
21650,2.900480
21651,4.336746
21652,2.343668
21653,4.144286
21654,2.750066
21655,3.822780
21656,3.024386
21657,2.118536
21658,1.916325
21659,3.877839
21660,3.712305
21661,3.113525
21662,3.588307
21663,2.891405
21664,4.285109
21665,4.565052
21666,4.638058
21667,3.979846
21668,4.352601
21669,4.476328
21670,4.767154
21671,4.644273
21672,4.667081
21673,4.163116
21674,4.249650
21675,3.667013
21676,5.198758
21677,4.412258
21678,4.389843
21679,4.661357
21680,3.548252
21681,4.036350
21682,4.488644
21683,4.494678
21684,4.171364
21685,4.271501
21686,3.708083
21687,3.709616
21688,4.786948
21689,3.700854
21690,4.050267
21691,3.569464
21692,3.769718
21693,4.498613
21694,3.369902
21695,3.126973
21696,4.229565
21697,4.374136
21698,4.209885
21699,4.078476
21700,3.623719
21701,3.163198
21702,4.388902
21703,3.643751
21704,4.508790
21705,3.386281
21706,3.726400
21707,4.331577
21708,4.523254
21709,3.571653
21710,4.627963
21711,4.049115
21712,4.319605
21713,3.431123
21714,4.030327
21715,4.194212
21716,3.887752
21717,4.355549
21718,3.697401
21719,3.235046
21720,3.869725
21721,3.599614
21722,3.245635
21723,3.513527
21724,3.402973
21725,3.939140
21726,4.287156
21727,3.683204
21728,3.681732
21729,4.401733
21730,3.910020
21731,3.799432
21732,4.392204
21733,3.554227
21734,3.669599
21735,3.100513
21736,3.214737
21737,4.685314
21738,2.996382
21739,3.641217
21740,3.866076
21741,2.913035
21742,4.202199
21743,3.038850
21744,3.292821
21745,3.801819
21746,4.140646
21747,3.978140
21748,4.126723
21749,2.940104
21750,3.953828
21751,2.796533
21752,3.764354
21753,2.660373
21754,3.517535
21755,3.589490
21756,3.719326
21757,2.710219
21758,3.378006
21759,4.164268
21760,2.508639
21761,1.639404
21762,1.997091
21763,3.214818
21764,3.995915
21765,3.334521
21766,2.824577
21767,2.233365
21768,2.534218
21769,3.063555
21770,2.880352
21771,2.366722
21772,2.475774
21773,3.260809
21774,2.321888
21775,2.543700
21776,2.684867
21777,2.878870
21778,2.770749
21779,3.119591
21780,2.909085
21781,2.678452
21782,3.099550
21783,3.649845
21784,4.327162
21785,4.051414
21786,4.138369
21787,4.355457
21788,5.088068
21789,3.882738
21790,3.291703
21791,3.871968
21792,3.380262
21793,3.431090
21794,3.433739
21795,3.139867
21796,3.248530
21797,4.113917
21798,4.077866
21799,3.678858
21800,4.111858
21801,4.520356
21802,4.123846
21803,3.855586
21804,3.956474
21805,3.557365
21806,3.682867
21807,2.488914
21808,3.621988
21809,3.540459
21810,4.199677
21811,3.746270
21812,3.812958
21813,2.635457
21814,4.226965
21815,3.328394
21816,3.408279
21817,3.660296
21818,4.217813
21819,3.224722
21820,4.127329
21821,4.277225
21822,4.263164
21823,3.005283
21824,3.734219
21825,3.868569
21826,4.205242
21827,2.831964
21828,3.658246
21829,4.676169
21830,4.329684
21831,4.057392
21832,3.386047
21833,2.845023
21834,3.121585
21835,3.148976
21836,2.847493
21837,3.779207
21838,2.851179
21839,3.258018
21840,3.834387
21841,3.676646
21842,4.249267
21843,3.679441
21844,3.041363
21845,2.520244
21846,4.463688
21847,4.033209
21848,4.023407
21849,3.254361
21850,3.563369
21851,3.204715
21852,3.622132
21853,4.007117
21854,4.003412
21855,4.287727
21856,3.536966
21857,2.571402
21858,3.773338
21859,3.515443
21860,3.172918
21861,4.065589
21862,4.027024
21863,3.991121
21864,2.926215
21865,4.032811
21866,4.248866
21867,3.848159
21868,3.414287
21869,4.457746
21870,3.512466
21871,4.365821
21872,3.343070
21873,3.298297
21874,3.252745
21875,3.546589
21876,2.972265
21877,4.031287
21878,4.411205
21879,3.597695
21880,3.286358
21881,4.447988
21882,3.764703
21883,4.608650
21884,4.353423
21885,3.984088
21886,3.213939
21887,2.930578
21888,3.516142
21889,3.125743
21890,3.166151
21891,3.725470
21892,3.332333
21893,3.529086
21894,3.222209
21895,3.247383
21896,3.196974
21897,3.225170
21898,3.395453
21899,3.265764
21900,3.864514
21901,3.101022
21902,3.631249
21903,3.501400
21904,3.630334
21905,3.966799
21906,4.154690
21907,3.866569
21908,4.341885
21909,4.637662
21910,4.272835
21911,3.998404
21912,3.403680
21913,4.233253
21914,4.188702
